well_id,date,cycle_number,days_since_steam,steam_volume,injection_pressure,soak_time,production_cutoff,reservoir_temperature,reservoir_pressure,oil_viscosity,oil_api,stroke_length,spm,vfd_frequency,fluid_level,water_cut,oil_production,steam_oil_ratio,energy_consumption,energy_per_barrel,pump_efficiency,rod_floating_risk,impact_loading_risk,pump_unsetting_risk,rod_failure_risk,oil_production_next_day,reservoir_temperature_lag1,reservoir_temperature_lag7,reservoir_temperature_roll7_mean,reservoir_pressure_lag1,reservoir_pressure_lag7,reservoir_pressure_roll7_mean,oil_viscosity_lag1,oil_viscosity_lag7,oil_viscosity_roll7_mean,water_cut_lag1,water_cut_lag7,water_cut_roll7_mean,temp_viscosity_ratio,pressure_temperature_index,pump_speed_index,vfd_load_index,thermal_decay_proxy,viscosity_pressure_index,thermal_mobility_proxy
BGH-001,2022-01-08,1,8,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,117.44215071492158,4.512719032835842,411.87812749777504,18.423254122376047,52.271331377909625,5.847976622932429,41.81090568088643,38.456887758476825,0.1024062116812563,74.17544324055895,1.0,74.41038656814831,1.0031674003865054,0.8407737490421938,0.1412034438272686,0.1154002909638475,0.1447574539217687,0.1900479345256718,78.89013452127303,117.15064605006522,141.57795383321226,129.54990032547212,4.389253523114998,4.430457718140969,4.338670637221508,467.3556761747948,165.24137235689898,285.60748785986954,0.1027462511075801,0.1409810301742008,0.11606298244710349,0.28513810904032016,529.9834287884021,305.6815239475699,244.50919900545654,0.06811864295043875,91.27048088532679,0.28513810904032016
BGH-001,2022-01-09,1,9,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,111.01263936512372,4.3692480613707545,556.0358285198154,18.423254122376047,54.014463795085305,8.779176276945172,38.94229140467207,39.306660173695846,0.1088160684955078,78.89013452127303,1.0,79.9380061421047,1.0132826699712256,0.8053017701067346,0.1452620460556316,0.1255222319895151,0.1552943244791854,0.1424796804645312,85.2739747652069,117.44215071492158,137.15783678878603,126.1019284514306,4.512719032835842,4.380975973613184,4.3504222536064905,411.87812749777504,204.5450688379038,320.8413100228518,0.1024062116812563,0.124370525075197,0.11055229409096856,0.19965015466897637,485.0417593337175,474.2024991617268,341.8812408697829,0.08107184884891257,127.26118852683841,0.19965015466897637
BGH-001,2022-01-10,1,10,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,110.89555334645938,4.194929433919452,552.0155915216359,18.423254122376047,49.2502932454293,8.506187044483614,32.582436931477844,47.44870739840939,0.1018693483866061,85.2739747652069,1.0,63.78679380855979,0.7480218200710141,0.8463531380444335,0.1210258689890711,0.0727398675393668,0.0983472877576144,0.0869421534945096,88.05378426802682,111.01263936512372,133.01865880629558,122.36690024805027,4.3692480613707545,4.351124982986382,4.348746837571857,556.0358285198154,239.6334084513218,371.0542756916963,0.1088160684955078,0.1361857194487047,0.10833022886529868,0.20089206690681097,465.1990208238472,418.93220634128954,277.15230290424125,0.09017494036558081,131.59111938022554,0.20089206690681097
BGH-001,2022-01-11,1,11,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,109.45905734090192,4.526613636658746,641.5696768617481,18.423254122376047,64.14201219194777,7.763259001636627,35.534436614997574,41.833390821553536,0.1178340418472529,88.05378426802682,1.0,77.68169208666752,0.8822073092305983,0.8925824858112528,0.1388475029994072,0.0646545314026168,0.0612436075786961,0.1227878991501383,71.21837431377244,110.89555334645938,130.62953829136598,119.2064566109308,4.194929433919452,4.135178313295598,4.326433187705153,552.0155915216359,253.450227436932,415.6803018445983,0.1018693483866061,0.1192688266276251,0.10342789014214174,0.1706113320469133,495.47886161513827,497.9510535322248,275.8630349194661,0.10049419542548353,141.73278009265513,0.1706113320469133
BGH-001,2022-01-12,1,12,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,106.60105836932482,4.291140207353176,802.7713789752968,18.423254122376047,59.50328756282331,7.026473852568492,37.969268799679575,38.19997195372584,0.0939238579489128,71.21837431377244,1.0,67.92509300194652,0.9537579824931632,0.8850886340868301,0.1465861747845173,0.1206168484553731,0.0509846052013316,0.1113236838184608,71.31753102965422,109.45905734090192,125.22506891309943,116.18210218943595,4.526613636658746,4.3561474488187,4.382352519614174,641.5696768617481,343.43340126534275,471.1259374767149,0.1178340418472529,0.108266336506994,0.10322292088780285,0.1327913040106203,457.4400877150125,418.098294202042,266.7900744220932,0.11256923778238814,187.0764302977704,0.1327913040106203
BGH-001,2022-01-13,1,13,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,103.33091132720752,4.297027873005397,881.6302942055072,18.423254122376047,51.61081396666495,7.106792286765647,44.01654695182762,40.890851595146586,0.0892401820565109,71.31753102965422,1.0,72.47632520878196,1.016248377676534,0.8310509902504257,0.1476360739757478,0.1185938382833788,0.1223161031027906,0.1332206541496351,60.29937140311241,106.60105836932482,122.08959959548037,113.521529254611,4.291140207353176,4.327556500580727,4.373065770833384,802.7713789752968,325.5932604958924,536.745648578137,0.0939238579489128,0.0806221881894228,0.10117399537950554,0.11720435639421985,444.01580611605976,366.7873346119912,312.8164563673065,0.125809399212834,205.17206662120557,0.11720435639421985
BGH-001,2022-01-14,1,14,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,102.66298937753028,4.364510085506163,1030.656484787274,18.423254122376047,52.98831646915577,5.743869597795596,34.455757916219085,38.15017902522579,0.1701211152820417,60.29937140311241,1.0,64.67995866978337,1.0726473123141853,0.8257673881227052,0.1102460863203094,0.0346680911610062,0.0862043616091963,0.0527561688416186,86.65617908963463,103.33091132720752,117.15064605006522,110.84171664485773,4.297027873005397,4.389253523114998,4.368704538322624,881.6302942055072,467.3556761747948,616.1795105366533,0.0892401820565109,0.1027462511075801,0.10240513736051812,0.0996093177438363,448.073652546443,304.35798000555553,197.90938036397574,0.13636851944909023,236.14477420160938,0.0996093177438363
BGH-001,2022-01-15,1,15,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,102.18761039147698,4.325811179379188,746.8773377581489,18.423254122376047,45.98804193108178,6.183857305854432,49.02148116992788,47.03578160800316,0.0873238688652252,86.65617908963463,1.0,82.72237095841706,0.9546044128353668,0.7989677858178753,0.1713012851327728,0.165211197732066,0.0900424891578032,0.1436449942599055,70.54227769520045,102.66298937753028,117.44215071492158,108.77205140592416,4.364510085506163,4.512719032835842,4.365169761521362,1030.656484787274,411.87812749777504,696.6510546241503,0.1701211152820417,0.1024062116812563,0.11203011795686979,0.13681980305010566,442.04430742549596,284.38348907746007,303.14184447646403,0.14678883081566074,172.65597922130215,0.13681980305010566
BGH-001,2022-01-16,1,16,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,99.21854507502825,4.291983957341882,963.4437859929012,18.423254122376047,53.13528756993731,7.7786038675515075,34.6680366870859,39.83935549012201,0.0904276047907504,70.54227769520045,1.0,71.1402683730041,1.008477053723548,0.8427135508042541,0.1546447669082603,0.107272009679579,0.1032744195957964,0.1084219165178149,68.80578391798988,102.18761039147698,111.01263936512372,106.5928313597178,4.325811179379188,4.3692480613707545,4.338468639598982,746.8773377581489,556.0358285198154,744.5080846613466,0.0873238688652252,0.1088160684955078,0.10987549755457963,0.10298322166227152,425.84440373282365,413.31835339497593,269.66892425458394,0.16126017395881745,224.47510780410153,0.10298322166227152
BGH-001,2022-01-17,1,17,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,100.93706015181348,4.588302882961166,1027.5275295287129,18.423254122376047,47.21311969611608,8.929371543706639,39.57649535088283,38.1809183582466,0.1352461638139125,68.80578391798988,1.0,75.15501729386132,1.0922776111880237,0.8534390937421951,0.1881674545599561,0.1215750814459328,0.1124550730561586,0.1478767540255278,57.13026957701477,99.21854507502825,110.89555334645938,104.90796074684701,4.291983957341882,4.194929433919452,4.327430910452001,963.4437859929012,552.0155915216359,802.709221443216,0.0904276047907504,0.1018693483866061,0.1072485741681857,0.09823294963189594,463.12980409219045,421.5834875041144,353.3932313858112,0.1684217848826736,223.9449599980668,0.09823294963189594
BGH-001,2022-01-18,1,18,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,94.50748118524288,4.32470409372158,1163.195773057859,18.423254122376047,40.0,7.215779682588379,39.05907452823468,44.79702847645593,0.1302140628025617,57.13026957701477,1.0,71.03523267400902,1.243390468834557,0.7878431772158998,0.1605622957467589,0.1552436241874699,0.0693278585426225,0.152902778095973,61.59511172834451,100.93706015181348,109.45905734090192,103.4853188618976,4.588302882961166,4.526613636658746,4.3836271174579595,1027.5275295287129,641.5696768617481,870.6394983013698,0.1352461638139125,0.1178340418472529,0.11201669065780091,0.08124812975854392,408.71689076913515,288.63118730353517,281.8416764015411,0.19046111042000288,268.9653393352847,0.08124812975854392
BGH-001,2022-01-19,1,19,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,91.67208626187112,4.296987945206789,1483.522813089406,18.423254122376047,63.24188322284385,8.026904014715491,48.46360715700675,45.4837183035998,0.1417663810496927,61.59511172834451,1.0,87.58564059434259,1.4219576543772692,0.7874529715928194,0.2026723553610489,0.1431272130508496,0.1654874334786052,0.145991995504061,48.65415678349188,94.50748118524288,106.60105836932482,101.34937941108917,4.32470409372158,4.291140207353176,4.354782897038365,1163.195773057859,802.7713789752968,945.1575120436713,0.1302140628025617,0.0939238579489128,0.11378526507998789,0.061793512975491315,393.91384957921707,507.63652633961357,389.0127228561719,0.20726047118055108,345.24706300309384,0.061793512975491315
BGH-001,2022-01-20,1,20,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,91.34296988731904,4.477672337105573,1439.5180610838686,18.423254122376047,43.99571821042731,7.419656192522159,30.967956844431104,42.40113315895768,0.17351615394117,48.65415678349188,1.0,62.39594062434293,1.2824380227572574,0.842952800103421,0.1187330388029499,0.0716922868081244,0.0975769106698382,0.0702965029841192,47.18280425664139,91.67208626187112,103.33091132720752,99.21666911002434,4.296987945206789,4.297027873005397,4.35561828816031,1483.522813089406,881.6302942055072,1042.4077169171155,0.1417663810496927,0.0892401820565109,0.12061991123724215,0.06345385465680753,409.00388945351585,326.43310306445693,229.7715927705422,0.21895499791299824,321.4879587474311,0.06345385465680753
BGH-001,2022-01-21,1,21,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,89.09600126006525,4.475760130222298,1564.102940656712,18.423254122376047,55.50423501262805,7.996668342447232,47.69725808990725,41.0362734352908,0.0715177622850475,47.18280425664139,1.0,80.05379911584961,1.6966731922166611,0.8099303695103955,0.1711406312513001,0.207036222331176,0.1565890498136602,0.1987926520407086,55.346273257833325,91.34296988731904,102.66298937753028,97.50410604718316,4.477672337105573,4.364510085506163,4.38142464017462,1439.5180610838686,1030.656484787274,1122.10596932831,0.17351615394117,0.1701211152820417,0.13265933579219347,0.05696300344892514,398.7723302020357,443.848958997234,381.41915378909647,0.2357008111172307,349.4607721791059,0.05696300344892514
BGH-001,2022-01-22,1,22,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,89.80510105577245,4.465339272608179,1473.2334208284467,18.423254122376047,48.95658314682433,7.322965583711577,37.08486480528585,40.85828330426786,0.1354600223174674,55.346273257833325,1.0,72.51505216541095,1.3102065938133909,0.7982442495341985,0.1566931869766021,0.1561980142189914,0.0941302320709609,0.1244093788013411,64.07870535704788,89.09600126006525,102.18761039147698,95.56596488754529,4.475760130222298,4.325811179379188,4.397317503705496,1564.102940656712,746.8773377581489,1198.312605881087,0.0715177622850475,0.0873238688652252,0.11857314250690856,0.06095782224673828,401.010244624887,358.5073734803088,271.571188645705,0.24497494570338718,329.9263507118887,0.06095782224673828
BGH-001,2022-01-23,1,23,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,87.17271433099893,4.496597956741933,1729.6742753522053,18.423254122376047,70.0,7.253805973360747,25.97886624760092,41.61846755650164,0.1514455016722515,64.07870535704788,1.0,60.961904302058855,0.951359799833312,0.8234560826050742,0.1586380410881923,0.0476681380641333,0.0585068785409888,0.0571917304993908,56.04410301026546,89.80510105577245,99.21854507502825,93.79703498244463,4.465339272608179,4.291983957341882,4.417250088452495,1473.2334208284467,963.4437859929012,1302.077760605415,0.1354600223174674,0.0904276047907504,0.1254497358572289,0.05039834119221668,391.980649144418,507.7664181352523,188.44565516798747,0.2638440240466058,384.66278447154696,0.05039834119221668
BGH-001,2022-01-24,1,24,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,86.44417449771653,4.400025227027027,1702.4871297220748,18.423254122376047,55.38047509773268,6.933868759633997,40.75631463029967,32.946935143274295,0.0958808529026908,56.04410301026546,1.0,74.88413271858691,1.3361643544347668,0.8386695888809712,0.1952357706700578,0.1616596895829222,0.1152712766397598,0.1582219864509999,34.30417958349376,87.17271433099893,100.93706015181348,92.07620201901186,4.496597956741933,4.588302882961166,4.44648065979536,1729.6742753522053,1027.5275295287129,1411.5392590853157,0.1514455016722515,0.1352461638139125,0.13416657826887188,0.05077522933230809,380.3565485194791,384.00094617385713,282.5989367728489,0.27763582522264874,386.92658677000594,0.05077522933230809
BGH-001,2022-01-25,1,25,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,83.87836150085565,4.399662756577348,1815.725854394844,18.423254122376047,41.04857740262091,5.944233206310287,29.10688761534308,42.2811809527667,0.1290614458167967,34.30417958349376,1.117714333037786,60.71117591741447,1.769789473310332,0.8345533897444769,0.1189719776210451,0.0928432812057357,0.1171600270379034,0.1346212340544897,59.64769108030059,86.44417449771653,94.50748118524288,90.00578978271233,4.400025227027027,4.32470409372158,4.419583851804768,1702.4871297220748,1163.195773057859,1507.962059112939,0.0958808529026908,0.1302140628025617,0.12854296242441166,0.046195498759704356,369.03650317804585,244.00231686845726,173.01812789546398,0.29805064446441687,412.696504745481,0.046195498759704356
BGH-001,2022-01-26,1,26,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,85.23598070216725,4.348177884901587,1638.4334084239742,18.423254122376047,48.78306302386444,7.070379974310685,42.82151011627161,35.27833918103434,0.1179399911950316,59.64769108030059,1.0,79.32148099586313,1.3298332183399475,0.8235671071783908,0.1698733705968683,0.1667519551144594,0.1339675514627081,0.1230302331034141,46.66052315814142,83.87836150085565,91.67208626187112,88.48734411351414,4.399662756577348,4.296987945206789,4.430292232212735,1815.725854394844,1483.522813089406,1601.1806421610797,0.1290614458167967,0.1417663810496927,0.12837830285501667,0.052022853179082666,370.62120628706214,344.9147918894672,302.76434759582924,0.3050354965212879,376.8091083173219,0.052022853179082666
BGH-001,2022-01-27,1,27,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,81.1911879848063,4.208752396534732,1970.467918129698,18.423254122376047,57.300634015977366,7.934306224714611,45.923969933169005,39.0588688822826,0.1442972610173729,46.66052315814142,1.0,82.16435903245983,1.760896652486924,0.8188474927256639,0.2110754634108378,0.2071030388373908,0.1629387529346053,0.194829565358334,49.75703667664983,85.23598070216725,91.34296988731904,87.56790046212788,4.348177884901587,4.477672337105573,4.437605080740563,1638.4334084239742,1439.5180610838686,1623.310727208875,0.1179399911950316,0.17351615394117,0.12497453287577935,0.04120401413115431,341.71360700855547,454.64077715306297,364.37484050434944,0.3325484001109115,468.1832676991906,0.04120401413115431
BGH-001,2022-01-28,1,28,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,83.75238939485219,4.586360349375945,1874.9720078475984,18.423254122376047,49.08037277062857,7.899684447141906,37.84482291227686,42.77900067234639,0.1384047648329268,49.75703667664983,1.0,81.54980103219562,1.638960164813545,0.7758893967595542,0.1221166655352355,0.1049531290212399,0.1108294389191282,0.1065656125426352,39.35438477195047,81.1911879848063,89.09600126006525,86.11764590462606,4.208752396534732,4.475760130222298,4.399187946373301,1970.467918129698,1564.102940656712,1699.1607067868506,0.1442972610173729,0.0715177622850475,0.12080040531523692,0.04466860785101979,384.1186378860445,387.71945743606165,298.9621589649532,0.33431881607191727,408.8147149815662,0.04466860785101979
BGH-001,2022-01-29,1,29,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,78.26169334821343,4.378847700183609,2272.9674270813543,18.423254122376047,59.33419781882776,7.092889819339182,44.38310919640615,40.01164099405369,0.1280909040489976,39.35438477195047,1.030703351674604,77.22872566268585,1.962391893818399,0.8604188372051852,0.2109748644835018,0.2004836975628869,0.1460427925606068,0.202160921641128,47.2613345127188,83.75238939485219,89.80510105577245,85.35427278102419,4.586360349375945,4.465339272608179,4.414987977680965,1874.9720078475984,1473.2334208284467,1743.5705735284062,0.1384047648329268,0.1354600223174674,0.1303556913935054,0.0344315067525078,342.6960359302992,420.8509276478205,314.8045033698084,0.3705516503510509,519.0787767994922,0.0344315067525078
BGH-001,2022-01-30,1,30,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,78.37117021089082,4.243584798282444,2419.300754017881,18.423254122376047,62.597009031121374,7.939837688684676,36.28250759866585,41.36746697813685,0.1147115702703558,47.2613345127188,1.0,78.42793193976567,1.6594523355801438,0.8308988807072866,0.1344908665327838,0.130766186941572,0.0768315780793299,0.0886849559783915,39.26520505429127,78.26169334821343,87.17271433099893,83.70521453708717,4.378847700183609,4.496597956741933,4.402632038763168,2272.9674270813543,1729.6742753522053,1857.8182887073929,0.1280909040489976,0.1514455016722515,0.1293029602122954,0.03239414117833051,332.57470653054224,497.01009150423255,288.07722127187526,0.382793819927385,570.1076563591745,0.03239414117833051
BGH-001,2022-01-31,1,31,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,76.51049358445418,4.156822271164587,1993.7963927311423,18.423254122376047,58.044189900245534,6.828513256740613,40.79048125700184,46.56696607118503,0.1232126123016841,39.26520505429127,1.007961281683201,72.22839282887558,1.8395012258055636,0.8072526772020747,0.1726167801662394,0.1534734390395816,0.1314748611146918,0.1680404843148493,54.9062206347672,78.37117021089082,86.44417449771653,82.44785109135746,4.243584798282444,4.400025227027027,4.366487301840385,2419.300754017881,1702.4871297220748,1956.3363570882034,0.1147115702703558,0.0958808529026908,0.1240552557263103,0.038374276242557695,318.0405237096544,396.35552021059624,278.5383420122665,0.4051731748483397,479.6442529952819,0.038374276242557695
BGH-001,2022-02-01,1,32,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,77.9384540893208,4.532595119604373,2202.551719237305,18.423254122376047,53.660592093134575,9.18458567047987,35.3447857286469,43.22547441794452,0.115407608607136,54.9062206347672,1.0,75.59347297963288,1.376774290885472,0.7991483736712902,0.2255798445798932,0.1548597612533089,0.1072852107286628,0.1587468686258848,35.53492085852271,76.51049358445418,83.87836150085565,81.02875381803426,4.156822271164587,4.399662756577348,4.331744022431464,1993.7963927311423,1815.725854394844,1997.951966089499,0.1232126123016841,0.1290614458167967,0.12795979278330935,0.03538552732869476,353.26345663476496,492.8503052080692,324.62721252951167,0.4105803734924773,485.9360201344289,0.03538552732869476
BGH-001,2022-02-02,1,33,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,76.58725020928222,4.272470127775366,2761.5830882840623,18.423254122376047,43.194722941361285,6.508524640363257,39.48599540665366,36.76014492853948,0.0785434923774882,35.53492085852271,1.1177832386125042,73.30981720229752,2.063035893457319,0.8000290858460682,0.1947770664285895,0.1233834140866793,0.1506868045942461,0.1684503594409493,30.014642232484466,77.9384540893208,85.23598070216725,80.18019561638643,4.532595119604373,4.348177884901587,4.350734360006754,2202.551719237305,1638.4334084239742,2053.212803924136,0.115407608607136,0.1179399911950316,0.12600924461050067,0.027733096464295552,327.2167386876159,281.13391859751397,256.9955740534757,0.4308811124429084,646.366705752788,0.027733096464295552
BGH-001,2022-02-03,1,34,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,75.54076382098233,4.372692845986534,3097.940009913465,18.423254122376047,49.72530693749835,6.261284795306596,30.533169274393547,38.10873491625285,0.1370226457236872,30.014642232484466,1.3431075856636765,63.701081115202015,2.122333513816105,0.8100567549328441,0.1552447584823898,0.0944403799975065,0.1312638197103311,0.1397160258414407,45.76363318158247,76.58725020928222,81.1911879848063,78.94466268883141,4.272470127775366,4.208752396534732,4.339918966131579,2761.5830882840623,1970.467918129698,2213.662758189863,0.0785434923774882,0.1442972610173729,0.12038117335085163,0.024384191932337717,330.31655754036785,311.34430826971203,191.17686853028286,0.4500881091232492,708.4740251725835,0.024384191932337717
BGH-001,2022-02-04,1,35,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,74.63753656980715,4.359679516387827,2435.1707499311565,18.423254122376047,48.70213649458572,7.727812071404932,29.271065088453263,39.75629339722749,0.1383004936003899,45.76363318158247,1.0,61.49577215262814,1.343769449174264,0.7955566626157803,0.1681432992949439,0.0581835915255825,0.0832956692127444,0.0970719302636069,48.834288814744326,75.54076382098233,83.75238939485219,78.13745923685656,4.372692845986534,4.586360349375945,4.363339030338979,3097.940009913465,1874.9720078475984,2374.7301998732582,0.1370226457236872,0.1384047648329268,0.11934194259461081,0.030649816462056053,325.3957393370356,376.36095830607024,226.20129013342859,0.46893294097846044,558.5663308991262,0.030649816462056053
BGH-001,2022-02-05,1,36,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,74.02792301326352,4.576798269579253,2553.185128738364,18.423254122376047,66.27781303949735,6.033150824952116,39.49421673384165,39.59269280182146,0.1198634148978702,48.834288814744326,1.0,67.36874286819476,1.3795377081001825,0.7686358277709221,0.1697074411623049,0.1261631379778845,0.1469315947287514,0.1514289526765651,39.69834097584692,74.63753656980715,78.26169334821343,76.83533740470727,4.359679516387827,4.378847700183609,4.33095605419782,2435.1707499311565,2272.9674270813543,2454.758591599481,0.1383004936003899,0.1280909040489976,0.1193270467042484,0.02899434206749022,338.81086994765064,399.86404241526554,238.27456626861442,0.4863029793129132,557.8538577622783,0.02899434206749022
BGH-001,2022-02-06,1,37,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,71.26252879305167,4.490056351922443,2996.3964451373936,18.423254122376047,60.34048537635856,8.037719236723444,27.88641609569115,40.41627875325385,0.1256846179224441,39.69834097584692,1.0,69.25848577276163,1.744619147054522,0.8009279490305148,0.1270822732355571,0.133553483222992,0.0944901632636129,0.0958700367323345,29.76773251132623,74.02792301326352,78.37117021089082,76.23051307114301,4.576798269579253,4.243584798282444,4.359234706968627,2553.185128738364,2419.300754017881,2494.789691836196,0.1198634148978702,0.1147115702703558,0.11815169111123021,0.023782743730361534,319.97277006129764,484.9998800627868,224.14318309561102,0.5192069395718761,667.3403500858334,0.023782743730361534
BGH-001,2022-02-07,1,38,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,71.69353670066606,4.263445469722347,3475.0517132953414,18.423254122376047,56.8823941337502,6.756400879045664,40.82681776039958,38.79605086916633,0.1313836894607564,29.76773251132623,1.3170986598674526,72.71050024679718,2.442594518045061,0.829233853055387,0.1784752094736834,0.1033953135680535,0.1834057660478018,0.2006624493071011,39.44430635790809,71.26252879305167,76.51049358445418,75.21499286859455,4.490056351922443,4.156822271164587,4.394444928917197,2996.3964451373936,1993.7963927311423,2577.231933424698,0.1256846179224441,0.1232126123016841,0.11971926934724282,0.02063092655736314,305.66148425482754,384.3202577274918,275.84234740500085,0.5300338247870696,815.080413926635,0.02063092655736314
BGH-001,2022-02-08,1,39,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,70.09602062794046,4.302775931908614,3258.988334187424,18.423254122376047,58.6715516270026,5.706713256216832,42.19518039016933,40.36419370905898,0.1153652989519537,39.44430635790809,1.041972119469198,73.46033867488153,1.8623813031041845,0.7837902937735834,0.1910925200997378,0.1689980592224314,0.0931277114783583,0.1610513476530164,36.27950668725195,71.69353670066606,77.9384540893208,74.52685617091053,4.263445469722347,4.532595119604373,4.409676814425449,3475.0517132953414,2202.551719237305,2788.839836362441,0.1313836894607564,0.115407608607136,0.12088656608425315,0.02150852148536741,301.60747048047193,334.821721432626,240.79579528103983,0.5563796502889473,757.4151265010642,0.02150852148536741
BGH-001,2022-02-09,1,40,973.0112725701114,17.051272222969253,29.86559073996569,9.44086821727926,72.59139128280869,4.3162219578329,3404.9701360550343,18.423254122376047,57.2358018465386,6.457143302562261,39.06437668782164,40.30335464754344,0.1164064825554498,36.27950668725195,1.088547319659292,67.21950077562508,1.8528228995805212,0.754352024474776,0.1883922945027777,0.1251670930319805,0.1238698678317466,0.1453398518529987,34.68810660833724,70.09602062794046,76.58725020928222,73.40650853357049,4.302775931908614,4.272470127775366,4.376845501897483,3258.988334187424,2761.5830882840623,2939.7593527838867,0.1153652989519537,0.0785434923774882,0.12088052184779853,0.021319244622096195,313.3205570044986,369.5797745601574,252.24427829853684,0.5510295193700662,788.8772589645394,0.021319244622096195
